setting,modality,level,comparison,metric,estimate,ci95_low,ci95_high
positive_margin,table,0.5,corrupted_minus_clean,sensitivity,-0.032258064516129115,-0.06989247311827962,0.005376344086021501
positive_margin,table,0.5,change_minus_equal_late_change,sensitivity,-0.021505376344086002,-0.043010752688172116,-0.005376344086021501
positive_margin,table,0.5,corrupted_minus_clean,specificity,-0.07246376811594202,-0.2028985507246378,0.04347826086956519
positive_margin,table,0.5,change_minus_equal_late_change,specificity,-0.01449275362318847,-0.13043478260869562,0.07246376811594207
positive_margin,table,0.5,corrupted_minus_clean,balanced_accuracy,-0.052360916316035455,-0.12295465170640485,0.008298270219728954
positive_margin,table,0.5,change_minus_equal_late_change,balanced_accuracy,-0.017999064983637125,-0.07597007947639078,0.028167367928938813
positive_margin,table,0.5,corrupted_minus_clean,f1,-0.02846868499273969,-0.05864630488490434,-0.0009071636000091091
positive_margin,table,0.5,change_minus_equal_late_change,f1,-0.013779811525240326,-0.03521273499112489,0.004010519969711458
positive_margin,table,0.5,corrupted_minus_clean,brier,0.00855945121649379,-0.003843065915406813,0.02098506750257067
positive_margin,table,0.5,change_minus_equal_late_change,brier,0.0010894958412172445,-0.0033101344805370686,0.005417196742526285
positive_margin,table,0.5,corrupted_minus_clean,log_loss,0.01518064168797889,-0.026941175030504496,0.05043556258152946
positive_margin,table,0.5,change_minus_equal_late_change,log_loss,-0.0020814831964483527,-0.02123161994809376,0.012567852490572604
positive_margin,table,1.0,corrupted_minus_clean,roc_auc,-0.04230949041608223,-0.0890603085553997,0.003740065451145469
positive_margin,table,1.0,change_minus_equal_late_change,roc_auc,0.010051425899953337,-0.009817671809256634,0.03273141654978973
positive_margin,table,1.0,corrupted_minus_clean,accuracy,-0.06274509803921569,-0.11764705882352944,-0.0117647058823529
positive_margin,table,1.0,change_minus_equal_late_change,accuracy,-0.019607843137255054,-0.050980392156862786,0.007843137254901933
positive_margin,table,1.0,corrupted_minus_clean,sensitivity,-0.037634408602150615,-0.08064516129032262,0.005376344086021501
positive_margin,table,1.0,change_minus_equal_late_change,sensitivity,-0.010752688172043001,-0.026881720430107503,0.0
positive_margin,table,1.0,corrupted_minus_clean,specificity,-0.13043478260869573,-0.2898550724637682,0.028985507246376774
positive_margin,table,1.0,change_minus_equal_late_change,specificity,-0.04347826086956541,-0.1594202898550724,0.043478260869565244
positive_margin,table,1.0,corrupted_minus_clean,balanced_accuracy,-0.08403459560542315,-0.16993922393641891,-0.003506311360448766
positive_margin,table,1.0,change_minus_equal_late_change,balanced_accuracy,-0.027115474520803984,-0.08508648901355764,0.019050958391771733
positive_margin,table,1.0,corrupted_minus_clean,f1,-0.040326340326340304,-0.0757008548605697,-0.00721564905875432
positive_margin,table,1.0,change_minus_equal_late_change,f1,-0.012678754663487557,-0.032249555008941735,0.003296429827291149
positive_margin,table,1.0,corrupted_minus_clean,brier,0.024606499663069784,0.0009143005626345495,0.04767949622489517
positive_margin,table,1.0,change_minus_equal_late_change,brier,-0.0009832616687611845,-0.007433223905069264,0.005550567984056707
positive_margin,table,1.0,corrupted_minus_clean,log_loss,0.06182425369076805,-0.009769331522799086,0.12361752474923669
positive_margin,table,1.0,change_minus_equal_late_change,log_loss,-0.005198658608065954,-0.02874845847355967,0.016151673500418934
positive_margin,table,2.0,corrupted_minus_clean,roc_auc,-0.10939691444600275,-0.18326905095839183,-0.037634408602150504
positive_margin,table,2.0,change_minus_equal_late_change,roc_auc,0.027816736792894092,1.1102230246251565e-16,0.05703599812996729
positive_margin,table,2.0,corrupted_minus_clean,accuracy,-0.07843137254901966,-0.14509803921568631,-0.0117647058823529
positive_margin,table,2.0,change_minus_equal_late_change,accuracy,0.0039215686274509665,-0.03137254901960773,0.031372549019608065
positive_margin,table,2.0,corrupted_minus_clean,sensitivity,-0.010752688172043001,-0.06989247311827951,0.05376344086021512
positive_margin,table,2.0,change_minus_equal_late_change,sensitivity,0.005376344086021501,-0.010752688172043001,0.026881720430107503
positive_margin,table,2.0,corrupted_minus_clean,specificity,-0.26086956521739135,-0.44927536231884063,-0.07246376811594202
